_id,Suburb,Site_title,Site_streetaddress,Site_state,Site_postcode,Exposure_date_dtm,Exposure_date,Exposure_time,Notes,Added_date_dtm,Added_date,Added_time,Advice_title,Advice_instruction,Exposure_time_start_24,Exposure_time_end_24,dhid,Latitude,Longitude
610,Essendon North,Apartment Complex,294 Keilor Road,VIC,3041,9/09/2021,9/09/2021,12:00am - 11:59pm,Case attended venue,10/09/2021,10/09/2021,22:10:00,Tier 2 - Get tested urgently and isolate until you have a negative result,"Anyone who has visited this location during these times should urgently get tested, then isolate until confirmation of a negative result. Continue to monitor for symptoms, get tested again if symptoms appear.",0:00:00,23:59:00,E8L9,-37.7381714,144.8949907
611,Essendon North,Apartment Complex,294 Keilor Road,VIC,3041,10/09/2021,10/09/2021,12:00am - 11:59pm,Case attended venue,10/09/2021,10/09/2021,22:10:00,Tier 2 - Get tested urgently and isolate until you have a negative result,"Anyone who has visited this location during these times should urgently get tested, then isolate until confirmation of a negative result. Continue to monitor for symptoms, get tested again if symptoms appear.",0:00:00,23:59:00,C5F4,-37.7381714,144.8949907
612,North Geelong,Total Tools Geelong,252 Thompson Road,VIC,3215,8/09/2021,8/09/2021,9:15am - 10:00am,Case attended venue,10/09/2021,10/09/2021,22:05:00,Tier 2 - Get tested urgently and isolate until you have a negative result,"Anyone who has visited this location during these times should urgently get tested, then isolate until confirmation of a negative result. Continue to monitor for symptoms, get tested again if symptoms appear.",9:15:00,10:00:00,B4R8,-38.1095408,144.3440172
613,North Geelong,Sydney Tools North Geelong,312 Melbourne Road,VIC,3215,8/09/2021,8/09/2021,7:15am - 7:50am,Case attended venue,10/09/2021,10/09/2021,22:05:00,Tier 2 - Get tested urgently and isolate until you have a negative result,"Anyone who has visited this location during these times should urgently get tested, then isolate until confirmation of a negative result. Continue to monitor for symptoms, get tested again if symptoms appear.",7:15:00,7:50:00,D2B7,-38.1101676,144.3525237
614,Altona,DHL Altona,33 Jordan Close,VIC,3018,8/09/2021,8/09/2021,5:45am - 2:30pm,Case attended venue. Some individuals will be Tier 1 contacts required to quarantine for 14 days and the Department will contact them directly with this advice.,10/09/2021,10/09/2021,21:50:00,Tier 2 - Get tested urgently and isolate until you have a negative result,"Anyone who has visited this location during these times should urgently get tested, then isolate until confirmation of a negative result. Continue to monitor for symptoms, get tested again if symptoms appear.",5:45:00,14:30:00,B8M8,-37.8558116,144.8143887
615,Daylesford,Panchos Cafe,117 Vincent Street,VIC,3460,8/09/2021,8/09/2021,10:20am - 11:00am,Case attended venue,10/09/2021,10/09/2021,21:30:00,Tier 2 - Get tested urgently and isolate until you have a negative result,"Anyone who has visited this location during these times should urgently get tested, then isolate until confirmation of a negative result. Continue to monitor for symptoms, get tested again if symptoms appear.",10:20:00,11:00:00,B8N3,-37.3449191,144.1423272
616,Richmond,Apartment Complex,10 Jago Street,VIC,3121,8/09/2021,8/09/2021,12:00am - 11:59pm,Case attended venue,10/09/2021,10/09/2021,21:20:00,Tier 2 - Get tested urgently and isolate until you have a negative result,"Anyone who has visited this location during these times should urgently get tested, then isolate until confirmation of a negative result. Continue to monitor for symptoms, get tested again if symptoms appear.",0:00:00,23:59:00,B8L5,-37.8246975,145.011819
617,Richmond,Apartment Complex,10 Jago Street,VIC,3121,9/09/2021,9/09/2021,12:00am - 11:59pm,Case attended venue,10/09/2021,10/09/2021,21:20:00,Tier 2 - Get tested urgently and isolate until you have a negative result,"Anyone who has visited this location during these times should urgently get tested, then isolate until confirmation of a negative result. Continue to monitor for symptoms, get tested again if symptoms appear.",0:00:00,23:59:00,B9R5,-37.8246975,145.011819
618,Richmond,Apartment Complex,10 Jago Street,VIC,3121,10/09/2021,10/09/2021,12:00am - 11:59pm,Case attended venue,10/09/2021,10/09/2021,21:20:00,Tier 2 - Get tested urgently and isolate until you have a negative result,"Anyone who has visited this location during these times should urgently get tested, then isolate until confirmation of a negative result. Continue to monitor for symptoms, get tested again if symptoms appear.",0:00:00,23:59:00,C2C3,-37.8246975,145.011819
619,Clayton South,Contract Glass and Aluminium Factory,102 Fairbank Road,VIC,3169,8/09/2021,8/09/2021,5:30am - 11:30am,Case attended venue. Some individuals will be Tier 1 contacts required to quarantine for 14 days and the Department will contact them directly with this advice.,10/09/2021,10/09/2021,21:20:00,Tier 2 - Get tested urgently and isolate until you have a negative result,"Anyone who has visited this location during these times should urgently get tested, then isolate until confirmation of a negative result. Continue to monitor for symptoms, get tested again if symptoms appear.",5:30:00,11:30:00,A2Z4,-37.94165085,145.1268883
620,Thornbury,Apartment Complex,111 Flinders Sreet,VIC,3071,8/09/2021,8/09/2021,12:00am - 11:59pm,Case attended venue,10/09/2021,10/09/2021,21:15:00,Tier 2 - Get tested urgently and isolate until you have a negative result,"Anyone who has visited this location during these times should urgently get tested, then isolate until confirmation of a negative result. Continue to monitor for symptoms, get tested again if symptoms appear.",0:00:00,23:59:00,C3J6,-37.756575,145.011525
621,Thornbury,Apartment Complex,111 Flinders Sreet,VIC,3071,9/09/2021,9/09/2021,12:00am - 11:59pm,Case attended venue,10/09/2021,10/09/2021,21:15:00,Tier 2 - Get tested urgently and isolate until you have a negative result,"Anyone who has visited this location during these times should urgently get tested, then isolate until confirmation of a negative result. Continue to monitor for symptoms, get tested again if symptoms appear.",0:00:00,23:59:00,B6D6,-37.756575,145.011525
622,Balaclava,Apartment Complex,41 Gourlay Sreet,VIC,3183,8/09/2021,8/09/2021,12:00am - 11:59pm,Case attended venue,10/09/2021,10/09/2021,21:10:00,Tier 2 - Get tested urgently and isolate until you have a negative result,"Anyone who has visited this location during these times should urgently get tested, then isolate until confirmation of a negative result. Continue to monitor for symptoms, get tested again if symptoms appear.",0:00:00,23:59:00,E9B4,-37.872724,144.997435
623,Southbank,Apartment Complex,100 Kavanagh Street,VIC,3006,8/09/2021,8/09/2021,12:00am - 11:59pm,Case attended venue,10/09/2021,10/09/2021,17:30:00,Tier 2 - Get tested urgently and isolate until you have a negative result,"Anyone who has visited this location during these times should urgently get tested, then isolate until confirmation of a negative result. Continue to monitor for symptoms, get tested again if symptoms appear.",0:00:00,23:59:00,C8M9,-37.8251586,144.9627015
624,Southbank,Apartment Complex,100 Kavanagh Street,VIC,3006,9/09/2021,9/09/2021,12:00am - 11:59pm,Case attended venue,10/09/2021,10/09/2021,17:30:00,Tier 2 - Get tested urgently and isolate until you have a negative result,"Anyone who has visited this location during these times should urgently get tested, then isolate until confirmation of a negative result. Continue to monitor for symptoms, get tested again if symptoms appear.",0:00:00,23:59:00,D3V6,-37.8251586,144.9627015
625,South Yarra,Apartment Complex ,12 Yarra Street,VIC,3141,8/09/2021,8/09/2021,12:00am - 11:59pm,Case attended venue,10/09/2021,10/09/2021,17:00:00,Tier 2 - Get tested urgently and isolate until you have a negative result,"Anyone who has visited this location during these times should urgently get tested, then isolate until confirmation of a negative result. Continue to monitor for symptoms, get tested again if symptoms appear.",0:00:00,23:59:00,C7H6,-37.8351041,144.9932798
626,South Yarra,Apartment Complex ,12 Yarra Street,VIC,3141,9/09/2021,9/09/2021,12:00am - 11:59pm,Case attended venue,10/09/2021,10/09/2021,17:00:00,Tier 2 - Get tested urgently and isolate until you have a negative result,"Anyone who has visited this location during these times should urgently get tested, then isolate until confirmation of a negative result. Continue to monitor for symptoms, get tested again if symptoms appear.",0:00:00,23:59:00,A2Q2,-37.8351041,144.9932798
627,North Melbourne,Alfred St Apartment Complex,33 Alfred Street,VIC,3051,8/09/2021,8/09/2021,12:00am - 11:59pm,Case attended venue,10/09/2021,10/09/2021,9:30:00,Tier 2 - Get tested urgently and isolate until you have a negative result,"Anyone who has visited this location during these times should urgently get tested, then isolate until confirmation of a negative result. Continue to monitor for symptoms, get tested again if symptoms appear.",0:00:00,23:59:00,D5J2,-37.7915943,144.9408406
628,Melbourne,Ernst and Young ,8 Exhibition Street,VIC,3000,8/09/2021,8/09/2021,12:00am - 11:59pm,Case attended venue,10/09/2021,10/09/2021,9:30:00,Tier 1 - Get tested immediately and quarantine for 14 days from exposure,Anyone who has visited this location during these times must get tested immediately and quarantine for 14 days from the exposure.,0:00:00,23:59:00,B8Q5,-37.8156935,144.9726593
629,Shepparton,Pizza Place,64 High Street,VIC,3630,8/09/2021,8/09/2021,11:00am - 11:30pm,Case attended venue,9/09/2021,9/09/2021,22:18:00,Tier 2 - Get tested urgently and isolate until you have a negative result,"Anyone who has visited this location during these times should urgently get tested, then isolate until confirmation of a negative result. Continue to monitor for symptoms, get tested again if symptoms appear.",11:00:00,23:30:00,E8V2,-36.381588,145.4001541
630,North Melbourne,Alfred Street Apartment Complex,33 Alfred Street,VIC,3051,8/09/2021,8/09/2021,12:00am - 11:59pm,Case attended venue,9/09/2021,9/09/2021,19:03:00,Tier 2 - Get tested urgently and isolate until you have a negative result,"Anyone who has visited this location during these times should urgently get tested, then isolate until confirmation of a negative result. Continue to monitor for symptoms, get tested again if symptoms appear.",0:00:00,23:59:00,C7V8,-37.7915943,144.9408406
631,Docklands,Apartment Complex,673 La Trobe Street,VIC,3008,8/09/2021,8/09/2021,12:00am - 11:59pm,Case attended venue,9/09/2021,9/09/2021,19:03:00,Tier 2 - Get tested urgently and isolate until you have a negative result,"Anyone who has visited this location during these times should urgently get tested, then isolate until confirmation of a negative result. Continue to monitor for symptoms, get tested again if symptoms appear.",0:00:00,23:59:00,A6Q4,-37.8147671,144.9477064
632,Docklands,Apartment Complex,673 La Trobe Street,VIC,3008,9/09/2021,9/09/2021,12:00am - 11:59pm,Case attended venue,9/09/2021,9/09/2021,19:03:00,Tier 2 - Get tested urgently and isolate until you have a negative result,"Anyone who has visited this location during these times should urgently get tested, then isolate until confirmation of a negative result. Continue to monitor for symptoms, get tested again if symptoms appear.",0:00:00,23:59:00,A9W4,-37.8147671,144.9477064
633,Melbourne,Collins Street Apartment Complex,325 Collins Street,VIC,3000,8/09/2021,8/09/2021,12:00am - 11:59pm,Case attended venue,9/09/2021,9/09/2021,13:10:00,Tier 2 - Get tested urgently and isolate until you have a negative result,"Anyone who has visited this location during these times should urgently get tested, then isolate until confirmation of a negative result. Continue to monitor for symptoms, get tested again if symptoms appear.",0:00:00,23:59:00,B7F2,-37.8166112,144.963454
634,Preston,Apartment Complex,35 Plenty Road,VIC,3072,8/09/2021,8/09/2021,12:00am - 11:59pm,Case attended venue,8/09/2021,8/09/2021,20:38:00,Tier 2 - Get tested urgently and isolate until you have a negative result,"Anyone who has visited this location during these times should urgently get tested, then isolate until confirmation of a negative result. Continue to monitor for symptoms, get tested again if symptoms appear.",0:00:00,23:59:00,C9M7,-37.75028,145.0028157
635,Doncaster,Doncaster Land Rover,573 Doncaster Road,VIC,3108,2/09/2021,2/09/2021,7:50am - 1:10pm,Case attended venue. Some individuals will be Tier 1 contacts required to quarantine for 14 days and the Department will contact them directly with this advice.,5/09/2021,5/09/2021,19:08:00,Tier 2 - Get tested urgently and isolate until you have a negative result,"Anyone who has visited this location during these times should urgently get tested, then isolate until confirmation of a negative result. Continue to monitor for symptoms, get tested again if symptoms appear.",7:50:00,13:10:00,B9F5,-37.7877288,145.1215165
